Connecting to /dev/ttyUSB1 @ 57600...
HEARTBEAT received: 0, 0
t_ms,ch6,alt,roll,pitch,yaw
183877,2000,0.517,0.4,-0.0,101.4
184029,2000,0.515,0.4,-0.0,101.4
184182,2000,0.512,0.4,-0.0,101.4
184334,2000,0.511,0.4,-0.0,101.4
184486,2000,0.508,0.4,-0.0,101.4
184638,2000,0.506,0.4,-0.0,101.4
184789,2000,0.502,0.4,-0.0,101.4
184941,2000,0.5,0.4,-0.0,101.4
185093,2000,0.497,0.4,-0.0,101.4
185245,2000,0.495,0.4,-0.0,101.4
185396,2000,0.492,0.4,-0.0,101.4
185548,2000,0.487,0.4,-0.0,101.4
185700,2000,0.482,0.4,-0.0,101.4
185852,2000,0.478,0.4,-0.0,101.4
186003,2000,0.472,0.4,-0.0,101.4
186155,2000,0.467,0.5,-0.0,101.4
186307,2000,0.462,0.5,-0.0,101.4
186459,2000,0.457,0.5,-0.1,101.4
186611,2000,0.453,0.5,-0.1,101.4
186915,2000,0.346,0.5,-0.2,101.3
187067,2000,0.339,0.5,-0.2,101.3
187219,2000,0.332,0.5,-0.1,101.3
187371,2000,0.326,0.5,-0.1,101.3
187522,2000,0.321,0.5,-0.1,101.3
187674,2000,0.315,0.5,-0.1,101.3
187826,2000,0.308,0.5,-0.1,101.3
187978,2000,0.302,0.5,-0.2,101.3
188129,2000,0.295,0.5,-0.1,101.3
188281,2000,0.288,0.5,-0.2,101.3
188433,2000,0.283,0.5,-0.1,101.3
188584,2000,0.278,0.5,-0.1,101.3
188736,2000,0.274,0.5,-0.1,101.3
188888,2000,0.268,0.5,-0.1,101.3
189040,2000,0.26,0.5,-0.1,101.3
189192,2000,0.254,0.5,-0.1,101.3
189343,2000,0.248,0.5,-0.1,101.3
189495,2000,0.243,0.5,-0.1,101.3
189647,2000,0.24,0.5,-0.1,101.3
189799,2000,0.238,0.5,-0.1,101.3
189951,2000,0.235,0.5,-0.1,101.3
190103,2000,0.233,0.5,-0.1,101.3
190255,2000,0.229,0.5,-0.1,101.3
190407,2000,0.226,0.5,-0.1,101.3
190559,2000,0.222,0.5,-0.1,101.3
190711,2000,0.218,0.5,-0.1,101.3
190863,2000,0.213,0.5,-0.1,101.3
191015,2000,0.208,0.5,-0.1,101.3
191167,2000,0.204,0.5,-0.1,101.3
191318,2000,0.201,0.5,-0.1,101.3
191470,2000,0.199,0.5,-0.1,101.3
191622,2000,0.196,0.5,-0.1,101.3
191774,2000,0.194,0.5,-0.1,101.3
191925,2000,0.191,0.5,-0.1,101.3
192078,2000,0.189,0.5,-0.1,101.3
192229,2000,0.186,0.5,-0.1,101.3
192381,2000,0.183,0.5,-0.1,101.3
192533,2000,0.181,0.5,-0.1,101.3
192685,2000,0.181,0.5,-0.1,101.3
192836,2000,0.182,0.5,-0.1,101.3
192989,2000,0.182,0.5,-0.1,101.3
193140,2000,0.181,0.5,-0.1,101.3
193292,2000,0.18,0.5,-0.1,101.3
193444,2000,0.18,0.5,-0.1,101.3
193596,2000,0.18,0.5,-0.1,101.3
193748,2000,0.179,0.5,-0.1,101.3
193900,2000,0.178,0.5,-0.1,101.3
194052,2000,0.18,0.5,-0.1,101.3
194203,2000,0.185,0.5,-0.1,101.3
194355,2000,0.191,0.5,-0.1,101.3
194507,2000,0.199,0.5,-0.1,101.2
194658,2000,0.205,0.5,-0.1,101.2
194810,2000,0.211,0.5,-0.1,101.2
194962,2000,0.216,0.5,-0.1,101.2
195114,2000,0.22,0.5,-0.1,101.2
195266,2000,0.222,0.5,-0.1,101.2
195418,2000,0.225,0.5,-0.1,101.2
195572,2000,0.226,0.5,-0.1,101.2
195724,2000,0.226,0.5,-0.1,101.2
195876,2000,0.226,0.5,-0.1,101.2
196028,2000,0.223,0.5,-0.1,101.2
196179,2000,0.22,0.5,-0.1,101.2
196331,2000,0.217,0.5,-0.1,101.2
196483,2000,0.213,0.5,-0.1,101.2
196635,2000,0.206,0.5,-0.1,101.2
196787,2000,0.199,0.5,-0.1,101.2
196939,2000,0.189,0.5,-0.1,101.2
197090,2000,0.181,0.5,-0.1,101.2
197242,2000,0.168,0.5,-0.1,101.2
197394,2000,0.157,0.5,-0.1,101.2
197545,2000,0.143,0.6,-0.1,101.2
197697,2000,0.132,0.6,-0.1,101.2
197849,2000,0.116,0.6,-0.1,101.2
198000,2000,0.102,0.6,-0.1,101.2
198152,2000,0.087,0.6,-0.1,101.2
198304,2000,0.074,0.6,-0.1,101.2
198456,2000,0.059,0.6,-0.1,101.2
198608,2000,0.047,0.6,-0.1,101.2
198760,2000,0.034,0.6,-0.1,101.2
198963,2000,-0.155,0.6,-0.1,101.2
199115,2000,-0.154,0.7,-0.0,101.3
199267,2000,-0.154,0.7,-0.0,101.3
199419,2000,-0.152,0.7,-0.0,101.3
199570,2000,-0.148,0.7,-0.1,101.4
199722,2000,-0.145,0.7,-0.1,101.3
199874,2000,-0.141,0.7,-0.1,101.3
200026,2000,-0.133,0.7,-0.1,101.3
200177,2000,-0.125,0.6,-0.1,101.3
200329,2000,-0.114,0.6,-0.1,101.2
200481,2000,-0.104,0.6,-0.1,101.2
200633,2000,-0.094,0.6,-0.1,101.3
200784,2000,-0.085,0.6,-0.1,101.3
200936,2000,-0.077,0.6,-0.0,101.3
201088,2000,-0.07,0.6,-0.0,101.1
201240,2000,-0.063,0.6,-0.0,101.2
201392,2000,-0.057,0.6,-0.0,101.2
201543,2000,-0.05,0.6,-0.0,101.2
201695,2000,-0.046,0.6,-0.0,101.3
201847,2000,-0.04,0.6,-0.0,101.3
201999,2000,-0.035,0.6,-0.0,101.3
202151,2000,-0.028,0.6,-0.0,101.3
202302,2000,-0.022,0.6,-0.0,101.3
202454,2000,-0.016,0.6,-0.0,101.3
202606,2000,-0.01,0.6,-0.0,101.3
202758,2000,-0.001,0.6,-0.0,101.3
202910,2000,0.005,0.6,-0.0,101.3
203062,2000,0.013,0.6,-0.0,101.3
203214,2000,0.019,0.6,-0.0,101.3
203366,2000,0.028,0.6,-0.0,101.2
203518,2000,0.034,0.6,-0.0,101.2
203670,2000,0.041,0.6,-0.0,101.3
203822,2000,0.049,0.6,-0.0,101.3
203975,2000,0.058,0.6,-0.0,101.3
204126,2000,0.064,0.6,-0.0,101.3
204278,2000,0.07,0.6,-0.0,101.3
204430,2000,0.075,0.6,-0.0,101.3
204582,2000,0.082,0.6,-0.0,101.3
204734,2000,0.087,0.6,-0.0,101.3
204885,2000,0.094,0.6,-0.0,101.3
205037,2000,0.1,0.6,-0.0,101.3
205189,2000,0.106,0.6,0.0,101.3
205340,2000,0.111,0.6,0.0,101.3
205492,2000,0.117,0.6,0.0,101.2
205644,2000,0.122,0.6,0.0,101.3
205796,2000,0.124,0.6,0.0,101.3
205948,2000,0.127,0.6,0.0,101.2
206100,2000,0.131,0.6,0.0,101.2
206251,2000,0.135,0.6,0.0,101.3
206403,2000,0.139,0.6,0.0,101.2
206555,2000,0.142,0.6,0.0,101.3
206707,2000,0.145,0.6,0.0,101.1
206858,2000,0.147,0.6,0.0,101.2
207010,2000,0.15,0.6,0.0,101.2
207162,2000,0.153,0.6,0.0,101.2
207314,2000,0.158,0.6,0.0,101.2
207466,2000,0.162,0.6,0.0,101.3
207617,2000,0.167,0.6,0.0,101.3
207769,2000,0.172,0.6,0.0,101.3
207921,2000,0.177,0.6,0.0,101.3
208073,2000,0.181,0.6,0.0,101.3
208225,2000,0.182,0.6,0.0,101.3
208377,2000,0.184,0.6,0.1,101.3
208529,2000,0.183,0.6,0.1,101.2
208680,2000,0.184,0.6,0.1,101.2
208832,2000,0.184,0.6,0.0,101.3
208984,2000,0.184,0.6,0.1,101.3
209136,2000,0.189,0.6,0.1,101.2
209288,2000,0.194,0.6,0.1,101.2
209439,2000,0.203,0.6,0.1,101.2
209591,2000,0.211,0.5,0.1,101.2
209743,2000,0.221,0.5,0.1,101.2
209895,2000,0.23,0.5,0.1,101.2
210046,2000,0.241,0.5,0.1,101.1
210198,2000,0.25,0.6,0.0,101.5
210350,2000,0.257,0.6,0.1,101.4
210502,2000,0.262,0.6,0.1,101.3
210654,2000,0.266,0.6,0.1,101.3
210806,2000,0.272,0.6,0.1,101.2
211009,2000,0.282,0.6,0.1,101.2
211162,2000,0.354,0.6,0.1,101.2
211313,2000,0.355,0.6,0.1,101.2
211465,2000,0.36,0.6,0.1,101.2
211617,2000,0.363,0.6,0.1,101.1
211769,2000,0.37,0.6,0.1,101.2
211921,2000,0.374,0.6,0.1,101.2
212072,2000,0.381,0.6,0.1,101.2
212224,2000,0.384,0.6,0.1,101.2
212376,2000,0.39,0.6,0.1,101.1
212528,2000,0.394,0.6,0.1,101.1
212679,2000,0.4,0.6,0.1,101.1
212831,2000,0.404,0.6,0.1,101.1
212983,2000,0.411,0.6,0.1,101.2
213135,2000,0.416,0.6,0.1,101.1
213287,2000,0.42,0.6,0.1,101.1
213438,2000,0.423,0.6,0.1,101.1
213590,2000,0.427,0.6,0.1,101.2
213742,2000,0.43,0.6,0.1,101.2
213894,2000,0.434,0.6,0.1,101.2
214045,2000,0.436,0.6,0.1,101.2
214197,2000,0.442,0.6,0.1,101.2
214349,2000,0.446,0.6,0.1,101.1
214501,2000,0.452,0.6,0.1,101.0
214652,2000,0.455,0.6,0.1,101.1
214804,2000,0.46,0.6,0.1,101.1
214956,2000,0.462,0.6,0.1,101.1
215108,2000,0.464,0.6,0.1,101.1
215260,2000,0.465,0.6,0.1,101.1
215411,2000,0.467,0.6,0.1,101.1
215563,2000,0.469,0.6,0.1,101.1
215715,2000,0.472,0.6,0.1,101.0
215866,2000,0.474,0.6,0.1,101.1
216018,2000,0.476,0.6,0.1,101.1
216170,2000,0.476,0.6,0.1,101.1
216322,2000,0.478,0.6,0.1,101.1
216474,2000,0.481,0.6,0.1,101.1
216625,2000,0.485,0.6,0.1,101.1
216777,2000,0.488,0.6,0.1,101.1
216929,2000,0.492,0.6,0.1,101.0
217082,2000,0.495,0.6,0.1,101.0
217233,2000,0.498,0.6,0.1,101.1
217385,2000,0.498,0.6,0.1,101.1
217537,2000,0.501,0.6,0.1,101.1
217689,2000,0.502,0.6,0.1,101.1
217841,2000,0.504,0.6,0.1,101.1
217992,2000,0.504,0.6,0.1,101.1
218144,2000,0.508,0.6,0.1,101.1
218296,2000,0.508,0.6,0.1,101.1
218448,2000,0.507,0.6,0.1,101.1
218599,2000,0.506,0.6,0.1,101.1
218751,2000,0.507,0.6,0.1,101.1
218903,2000,0.507,0.6,0.1,101.1
219055,2000,0.507,0.6,0.1,101.1
219206,2000,0.507,0.6,0.1,101.1
219358,2000,0.504,0.6,0.1,101.0
219510,2000,0.501,0.6,0.1,101.0
219662,2000,0.498,0.6,0.1,101.0
219813,2000,0.496,0.6,0.1,101.0
219965,2000,0.494,0.6,0.1,101.0
220117,2000,0.49,0.6,0.1,101.1
220268,2000,0.486,0.6,0.1,101.1
220420,2000,0.48,0.6,0.1,101.1
220572,2000,0.472,0.6,0.1,101.0
220724,2000,0.464,0.6,0.1,101.0
220876,2000,0.459,0.6,0.1,101.0
221028,2000,0.453,0.6,0.1,101.0
221180,2000,0.446,0.6,0.1,101.0
221332,2000,0.441,0.6,0.1,101.0
221484,2000,0.434,0.6,0.1,101.1
221636,2000,0.429,0.6,0.1,101.0
221787,2000,0.424,0.6,0.1,101.0
221939,2000,0.419,0.6,0.1,101.0
222091,2000,0.415,0.6,0.1,101.0
222243,2000,0.411,0.6,0.1,101.0
222395,2000,0.404,0.6,0.1,101.0
222546,2000,0.398,0.6,0.1,101.0
222698,2000,0.392,0.6,0.1,100.7
222850,2000,0.385,0.6,0.1,101.0
223054,2000,0.272,0.6,0.1,101.0
223205,2000,0.27,0.7,0.1,100.9
223357,2000,0.267,0.7,0.1,100.9
223509,2000,0.263,0.7,0.1,101.0
223662,2000,0.261,0.7,0.1,101.0
223814,2000,0.26,0.7,0.1,101.0
223965,2000,0.26,0.7,0.1,101.0
224117,2000,0.258,0.7,0.1,101.0
224269,2000,0.256,0.7,0.1,101.0
224421,2000,0.256,0.7,0.1,100.9
224572,2000,0.256,0.7,0.1,100.9
224724,2000,0.257,0.7,0.1,101.1
224876,2000,0.258,0.7,0.1,101.0
225028,2000,0.258,0.7,0.1,101.0
225180,2000,0.257,0.7,0.1,101.0
225331,2000,0.256,0.7,0.1,100.9
225483,2000,0.255,0.7,0.1,100.9
225635,2000,0.254,0.7,0.1,100.9
225787,2000,0.254,0.7,0.1,100.9
225938,2000,0.254,0.7,0.1,100.9
226090,2000,0.252,0.7,0.1,100.9
226242,2000,0.253,0.7,0.1,100.8
226394,2000,0.252,0.7,0.1,100.9
226545,2000,0.251,0.7,0.1,100.9
226697,2000,0.248,0.7,0.1,100.9
226849,2000,0.245,0.7,0.1,100.9
227001,2000,0.241,0.7,0.1,100.9
227152,2000,0.238,0.7,0.1,101.0
227304,2000,0.236,0.7,0.1,100.9
227456,2000,0.236,0.7,0.1,100.9
227608,2000,0.237,0.7,0.1,100.9
227759,2000,0.236,0.7,0.2,100.9
227911,2000,0.234,0.7,0.1,100.9
228063,2000,0.234,0.7,0.1,100.9
228215,2000,0.233,0.7,0.1,100.9
228367,2000,0.233,0.7,0.2,100.9
228518,2000,0.232,0.7,0.2,100.9
228670,2000,0.231,0.7,0.1,100.9
228822,2000,0.23,0.7,0.1,100.9
228973,2000,0.23,0.7,0.1,101.1
229125,2000,0.232,0.7,0.1,101.0
229277,2000,0.235,0.7,0.1,101.0
229428,2000,0.236,0.7,0.1,100.9
229580,2000,0.236,0.7,0.2,100.9
229732,2000,0.236,0.6,0.2,100.9
229884,2000,0.237,0.6,0.2,100.9
230036,2000,0.24,0.6,0.2,100.9
230187,2000,0.244,0.6,0.2,100.9
230339,2000,0.248,0.6,0.2,100.9
230491,2000,0.253,0.6,0.1,101.0
230643,2000,0.256,0.6,0.1,101.0
230794,2000,0.259,0.6,0.2,100.9
230946,2000,0.256,0.6,0.2,100.9
231098,2000,0.254,0.6,0.2,100.9
231250,2000,0.252,0.6,0.2,100.9
231402,2000,0.252,0.6,0.2,100.9
231554,2000,0.253,0.6,0.2,100.7
231705,2000,0.254,0.6,0.2,100.8
231857,2000,0.256,0.6,0.2,100.8
232009,2000,0.258,0.6,0.2,100.8
232160,2000,0.261,0.6,0.2,100.8
232312,2000,0.263,0.6,0.2,100.9
232464,2000,0.265,0.6,0.2,100.9
232616,2000,0.269,0.6,0.2,100.9
232768,2000,0.272,0.6,0.2,100.9
232919,2000,0.275,0.6,0.2,100.9
233071,2000,0.277,0.6,0.2,100.9
233223,2000,0.278,0.6,0.2,100.9
233374,2000,0.28,0.6,0.2,100.9
233526,2000,0.281,0.6,0.2,100.9
233678,2000,0.281,0.6,0.2,100.9
233830,2000,0.281,0.6,0.2,100.9
233982,2000,0.281,0.6,0.2,100.9
234133,2000,0.28,0.6,0.2,100.9
234285,2000,0.28,0.6,0.2,100.9
234437,2000,0.279,0.6,0.2,100.8
234589,2000,0.276,0.6,0.1,101.0
234740,2000,0.274,0.6,0.2,100.9
234892,2000,0.267,0.6,0.2,100.9
235044,2000,0.261,0.6,0.2,100.9
235248,2000,0.26,0.6,0.2,100.8
235400,2000,0.263,0.6,0.1,100.8
235552,2000,0.267,0.6,0.1,100.8
235703,2000,0.271,0.6,0.1,100.8
235855,2000,0.275,0.5,0.1,100.7
236007,2000,0.278,0.5,0.1,100.8
236159,2000,0.283,0.5,0.1,100.8
236310,2000,0.287,0.5,0.1,100.8
236462,2000,0.289,0.5,0.1,100.9
236614,2000,0.291,0.5,0.1,100.8
236766,2000,0.295,0.5,0.1,100.9
236918,2000,0.3,0.5,0.1,100.8
237070,2000,0.305,0.5,0.1,100.8
237221,2000,0.311,0.5,0.1,100.8
237373,2000,0.315,0.5,0.1,101.0
237525,2000,0.318,0.5,0.1,100.9
237676,2000,0.317,0.5,0.1,100.9
237828,2000,0.316,0.6,0.1,100.9
237980,2000,0.315,0.6,0.1,100.9
238132,2000,0.314,0.6,0.1,100.8
238283,2000,0.313,0.6,0.1,100.8
238435,2000,0.311,0.6,0.1,100.8
238587,2000,0.308,0.6,0.1,100.9
238739,2000,0.306,0.6,0.1,100.9
238891,2000,0.304,0.6,0.1,100.9
239043,2000,0.301,0.6,0.1,100.9
239194,2000,0.297,0.6,0.1,100.8
239346,2000,0.295,0.6,0.1,100.8
239498,2000,0.29,0.6,0.1,100.8
239649,2000,0.285,0.6,0.1,100.8
239801,2000,0.278,0.6,0.1,100.8
239953,2000,0.274,0.6,0.1,100.8
240105,2000,0.27,0.6,0.1,100.8
240257,2000,0.267,0.6,0.1,100.8
240408,2000,0.264,0.6,0.1,100.8
240560,2000,0.261,0.6,0.1,100.8
240712,2000,0.258,0.6,0.1,100.8
240864,2000,0.257,0.6,0.1,100.8
241016,2000,0.254,0.6,0.1,100.9
241167,2000,0.252,0.6,0.1,100.9
241319,2000,0.249,0.6,0.1,100.8
241471,2000,0.247,0.6,0.1,100.8
241623,2000,0.245,0.6,0.1,100.8
241775,2000,0.243,0.6,0.1,100.8
241927,2000,0.24,0.6,0.1,100.7
242078,2000,0.238,0.6,0.1,100.7
242230,2000,0.233,0.6,0.1,100.8
242382,2000,0.229,0.6,0.1,100.8
242534,2000,0.224,0.6,0.1,100.8
242685,2000,0.221,0.6,0.0,100.8
242837,2000,0.219,0.6,0.0,100.8
242989,2000,0.217,0.6,0.0,100.8
243141,2000,0.215,0.6,0.0,100.9
243293,2000,0.214,0.6,0.0,100.8
243444,2000,0.212,0.6,0.0,100.8
243596,2000,0.212,0.6,0.0,100.8
243748,2000,0.21,0.6,0.1,100.5
243900,2000,0.208,0.6,0.1,100.7
244052,2000,0.206,0.6,0.1,100.7
244204,2000,0.205,0.6,0.0,100.8
244355,2000,0.204,0.6,0.0,100.8
244507,2000,0.203,0.6,0.0,100.8
244659,2000,0.204,0.6,0.0,100.8
244811,2000,0.205,0.6,0.0,100.7
244963,2000,0.203,0.6,0.0,100.8
245114,2000,0.203,0.6,0.1,100.7
245266,2000,0.2,0.6,0.0,100.7
245418,2000,0.199,0.6,0.0,100.8
245570,2000,0.195,0.6,0.0,100.8
245721,2000,0.192,0.7,0.0,100.8
245873,2000,0.192,0.7,0.1,100.8
246025,2000,0.193,0.7,0.0,100.8
246177,2000,0.192,0.7,0.0,100.8
246329,2000,0.191,0.6,0.0,100.8
246480,2000,0.193,0.6,0.0,100.8
246632,2000,0.194,0.7,0.0,100.8
246784,2000,0.194,0.6,0.0,100.8
246936,2000,0.194,0.6,0.0,100.8
247088,2000,0.194,0.7,0.0,100.8
247239,2000,0.195,0.7,0.1,100.8
247443,2000,0.188,0.7,0.1,100.8
247595,2000,0.189,0.7,0.0,100.8
247746,2000,0.191,0.7,0.0,100.7
247898,2000,0.194,0.7,0.0,100.8
248050,2000,0.197,0.7,0.0,100.8
248202,2000,0.199,0.7,0.0,100.8
248354,2000,0.2,0.7,0.0,100.7
248505,2000,0.2,0.7,0.0,100.8
248657,2000,0.199,0.7,0.0,100.8
248809,2000,0.198,0.7,0.0,100.7
248961,2000,0.195,0.7,0.0,100.8
249113,2000,0.194,0.7,0.0,100.8
249265,2000,0.195,0.7,0.0,100.8
249416,2000,0.196,0.7,0.0,100.8
249568,2000,0.196,0.7,0.0,100.8
249720,2000,0.198,0.7,0.0,100.8
249872,2000,0.2,0.7,0.0,100.7
250024,2000,0.202,0.7,0.0,100.8
250176,2000,0.204,0.7,0.0,100.7
250328,2000,0.207,0.7,0.0,100.7
250480,2000,0.21,0.7,0.0,100.8
250632,2000,0.212,0.6,0.0,100.8
250784,2000,0.215,0.6,0.0,100.8
250935,2000,0.217,0.7,0.0,100.9
251087,2000,0.219,0.6,0.0,100.8
251239,2000,0.221,0.6,0.0,100.8
251391,2000,0.222,0.6,0.0,100.8
251543,2000,0.223,0.6,0.0,100.8
251695,2000,0.225,0.6,0.0,100.7
251847,2000,0.227,0.6,0.0,100.8
251999,2000,0.229,0.6,0.0,100.8
252151,2000,0.231,0.6,0.0,100.9
252302,2000,0.235,0.6,0.0,100.9
252454,2000,0.239,0.6,0.0,100.8
252606,2000,0.245,0.6,0.0,100.8
252758,2000,0.249,0.6,0.0,100.7
252910,2000,0.251,0.6,0.0,100.7
253061,2000,0.253,0.6,0.0,100.8
253213,2000,0.257,0.6,0.0,100.8
253365,2000,0.261,0.6,0.0,100.8
253517,2000,0.265,0.6,0.1,100.8
253668,2000,0.269,0.6,0.0,100.8
253820,2000,0.277,0.6,0.0,100.8
253972,2000,0.282,0.6,0.0,100.8
254123,2000,0.284,0.6,0.0,100.8
254275,2000,0.284,0.6,0.0,100.8
254427,2000,0.282,0.6,0.1,100.8
254579,2000,0.28,0.6,0.0,100.8
254730,2000,0.277,0.6,0.1,100.8
254882,2000,0.274,0.6,0.1,100.9
255034,2000,0.275,0.6,0.1,100.8
255186,2000,0.276,0.6,0.1,101.0
255338,2000,0.277,0.6,0.1,100.8
255489,2000,0.278,0.6,0.1,100.8
255641,2000,0.277,0.6,0.1,100.8
255793,2000,0.277,0.6,0.1,100.8
255945,2000,0.274,0.6,0.1,101.0
256097,2000,0.271,0.6,0.1,100.9
256250,2000,0.267,0.6,0.0,100.8
256401,2000,0.263,0.6,0.0,100.8
256554,2000,0.261,0.6,0.0,100.8
256706,2000,0.259,0.6,0.1,100.8
256858,2000,0.261,0.6,0.1,100.8
257009,2000,0.262,0.6,0.1,100.8
257161,2000,0.265,0.6,0.1,100.8
257313,2000,0.267,0.6,0.1,100.8
257465,2000,0.267,0.6,0.1,100.9
257617,2000,0.265,0.6,0.1,100.8
257769,2000,0.263,0.6,0.1,100.8
257921,2000,0.262,0.6,0.1,100.9
258073,2000,0.261,0.6,0.1,100.8
258225,2000,0.261,0.6,0.1,100.9
258376,2000,0.261,0.6,0.1,100.8
258528,2000,0.26,0.6,0.1,100.8
258680,2000,0.257,0.6,0.1,100.8
258832,2000,0.255,0.6,0.1,100.8
258984,2000,0.252,0.6,0.1,100.9
259136,2000,0.25,0.6,0.1,100.8
259287,2000,0.247,0.6,0.1,100.8
259439,2000,0.243,0.6,0.1,100.8
259643,2000,0.147,0.6,0.1,100.8
259795,2000,0.158,0.5,0.1,100.8
259947,2000,0.168,0.5,0.1,100.8
260099,2000,0.177,0.5,0.0,100.9
260251,2000,0.183,0.5,0.0,100.9
260403,2000,0.188,0.5,0.0,100.8
260555,2000,0.193,0.5,0.1,100.8
260707,2000,0.196,0.5,0.0,100.8
260859,2000,0.199,0.5,0.0,100.8
261011,2000,0.201,0.5,0.0,100.8
261163,2000,0.206,0.5,0.0,100.8
261315,2000,0.21,0.5,0.0,100.8
261467,2000,0.215,0.5,0.0,100.8
261619,2000,0.219,0.5,0.0,100.9
261770,2000,0.221,0.6,0.0,100.8
261922,2000,0.223,0.6,0.0,100.8
262075,2000,0.223,0.6,0.0,100.8
262227,2000,0.224,0.6,0.0,100.8
262378,2000,0.225,0.6,0.0,100.9
262530,2000,0.226,0.6,0.0,100.9
262682,2000,0.227,0.6,0.0,100.8
262834,2000,0.229,0.6,0.0,100.8
262985,2000,0.229,0.6,0.1,100.8
263137,2000,0.229,0.6,0.0,100.8
263289,2000,0.228,0.6,0.0,100.9
263440,2000,0.228,0.6,0.0,100.9
263592,2000,0.229,0.6,0.0,100.8
263744,2000,0.229,0.6,0.0,100.8
263896,2000,0.231,0.6,0.0,100.8
264048,2000,0.233,0.6,0.0,100.8
264200,2000,0.237,0.6,0.0,100.8
264351,2000,0.241,0.6,0.0,100.8
264503,2000,0.244,0.6,0.0,100.7
264655,2000,0.248,0.6,0.0,100.7
264807,2000,0.252,0.6,0.0,100.7
264959,2000,0.254,0.6,-0.0,100.8
265111,2000,0.256,0.6,-0.0,100.8
265263,2000,0.259,0.6,-0.0,100.8
265415,2000,0.264,0.6,-0.0,100.8
265567,2000,0.268,0.6,0.0,100.8
265719,2000,0.272,0.6,0.0,100.8
265871,2000,0.275,0.6,-0.0,100.8
266023,2000,0.275,0.6,-0.0,100.8
266174,2000,0.275,0.6,-0.0,100.8
266326,2000,0.278,0.6,-0.0,100.8
266478,2000,0.281,0.6,-0.0,100.8
266630,2000,0.285,0.6,0.0,100.7
266782,2000,0.289,0.6,0.0,100.8
266934,2000,0.293,0.6,0.0,100.8
267086,2000,0.296,0.6,0.0,100.8
267237,2000,0.3,0.6,0.0,100.8
267389,2000,0.302,0.6,0.0,100.8
267541,2000,0.305,0.6,0.0,100.8
267693,2000,0.307,0.6,0.0,100.8
267844,2000,0.311,0.6,0.0,100.7
267996,2000,0.315,0.6,0.0,100.8
268148,2000,0.317,0.6,0.0,100.9
268300,2000,0.318,0.6,0.0,100.8
268452,2000,0.32,0.6,0.0,100.8
268604,2000,0.322,0.6,0.0,100.8
268755,2000,0.324,0.6,0.0,100.9
268907,2000,0.325,0.6,0.1,100.8
269059,2000,0.327,0.6,0.1,100.7
269211,2000,0.327,0.6,0.1,100.8
269362,2000,0.328,0.6,0.0,100.8
269514,2000,0.329,0.6,0.0,100.8
269666,2000,0.33,0.6,0.0,100.8
269818,2000,0.329,0.6,0.1,100.8
269970,2000,0.329,0.6,0.0,100.8
270122,2000,0.329,0.6,0.0,100.8
270274,2000,0.33,0.6,0.1,100.7
270426,2000,0.331,0.6,0.1,100.9
270578,2000,0.334,0.6,0.1,100.9
270729,2000,0.337,0.6,0.1,100.8
270882,2000,0.339,0.6,0.1,100.8
271034,2000,0.341,0.6,0.1,100.7
271185,2000,0.343,0.6,0.1,100.8
271338,2000,0.345,0.6,0.1,100.9
271490,2000,0.343,0.6,0.1,100.8
271694,2000,0.207,0.6,0.1,100.7
271846,2000,0.207,0.6,0.1,100.9
271997,2000,0.21,0.6,0.1,100.9
272149,2000,0.212,0.6,0.1,100.9
272301,2000,0.213,0.6,0.1,100.9
272453,2000,0.214,0.6,0.1,100.8
272604,2000,0.216,0.6,0.1,100.8
272756,2000,0.217,0.6,0.1,100.9
272908,2000,0.215,0.6,0.1,100.9
273060,2000,0.213,0.6,0.1,100.8
273212,2000,0.209,0.6,0.1,100.7
273363,2000,0.206,0.6,0.1,100.9
273515,2000,0.198,0.6,0.1,100.9
273667,2000,0.193,0.6,0.1,100.8
273819,2000,0.185,0.6,0.1,101.1
273971,2000,0.18,0.6,0.1,100.8
274123,2000,0.174,0.6,0.1,100.8
274275,2000,0.171,0.6,0.1,100.8
274427,2000,0.166,0.6,0.1,100.9
274579,2000,0.162,0.6,0.1,100.9
274731,2000,0.159,0.6,0.1,100.9
274882,2000,0.156,0.6,0.2,100.9
275034,2000,0.151,0.6,0.2,100.9
275186,2000,0.149,0.6,0.2,100.9
275337,2000,0.143,0.6,0.2,100.8
275489,2000,0.139,0.6,0.2,101.0
275641,2000,0.135,0.5,0.2,100.8
275793,2000,0.132,0.5,0.2,100.8
275945,2000,0.129,0.5,0.2,100.8
276097,2000,0.127,0.5,0.2,100.8
276248,2000,0.124,0.5,0.2,100.8
276400,2000,0.121,0.5,0.2,100.8
276552,2000,0.114,0.5,0.1,100.8
276703,2000,0.109,0.5,0.1,100.8
276855,2000,0.105,0.5,0.1,100.8
277007,2000,0.102,0.5,0.2,100.8
277159,2000,0.098,0.5,0.2,100.8
277311,2000,0.096,0.5,0.2,100.8
277463,2000,0.095,0.5,0.2,100.8
277615,2000,0.095,0.6,0.2,100.8
277766,2000,0.095,0.6,0.2,100.8
277918,2000,0.095,0.6,0.2,100.8
278070,2000,0.095,0.6,0.2,100.8
278222,2000,0.095,0.6,0.2,100.8
278374,2000,0.097,0.6,0.2,100.8
278526,2000,0.098,0.6,0.2,100.8
278677,2000,0.099,0.6,0.2,100.8
278829,2000,0.1,0.6,0.2,100.8
278981,2000,0.102,0.6,0.2,100.8
279133,2000,0.104,0.6,0.2,100.8
