Connecting to /dev/ttyUSB0 @ 57600...
HEARTBEAT received: 1, 0
t_ms,ch6,alt,roll,pitch,yaw
185746,1000,0.051,-0.2,0.7,1.2
185898,1000,0.048,-0.2,0.7,1.2
186050,1000,0.044,-0.2,0.7,1.2
186202,1000,0.039,-0.2,0.7,1.2
186354,1000,0.036,-0.2,0.7,1.2
186507,1000,0.032,-0.2,0.7,1.2
186659,1000,0.028,-0.2,0.7,1.2
186811,1000,0.025,-0.2,0.7,1.2
186964,1000,0.022,-0.2,0.7,1.2
187117,1000,0.018,-0.2,0.7,1.2
187270,1000,0.018,-0.2,0.7,1.2
187440,1000,0.019,-0.2,0.7,1.2
187592,1000,0.021,-0.2,0.7,1.2
187744,1000,0.023,-0.2,0.7,1.2
187896,1000,0.023,-0.2,0.7,1.2
188048,1000,0.022,-0.2,0.7,1.2
188200,1000,0.021,-0.2,0.7,1.2
188352,1000,0.019,-0.3,0.7,1.2
188505,1000,0.016,-0.3,0.7,1.2
188658,1000,0.013,-0.3,0.7,1.2
188810,1000,0.01,-0.3,0.7,1.2
188962,1000,0.008,-0.3,0.7,1.2
189114,1000,0.004,-0.3,0.7,1.2
189266,1000,0.0,-0.3,0.7,1.2
189418,1000,-0.002,-0.2,0.7,1.2
189569,1000,-0.004,-0.2,0.7,1.2
189721,1000,-0.007,-0.2,0.7,1.2
189873,1000,-0.01,-0.2,0.7,1.2
190025,1000,-0.011,-0.2,0.7,1.2
190178,1000,-0.012,-0.3,0.7,1.2
190329,1000,-0.013,-0.3,0.7,1.2
190481,1000,-0.013,-0.3,0.7,1.2
190633,1000,-0.011,-0.3,0.7,1.2
190785,1000,-0.009,-0.2,0.7,1.2
190937,1000,-0.007,-0.2,0.7,1.2
191089,1000,-0.006,-0.2,0.7,1.2
191241,1000,-0.006,-0.2,0.7,1.2
191393,1000,-0.006,-0.2,0.7,1.2
191545,1000,-0.006,-0.2,0.7,1.2
191697,1000,-0.007,-0.2,0.7,1.2
191849,1000,-0.007,-0.2,0.7,1.2
192001,1000,-0.009,-0.2,0.7,1.2
192153,1000,-0.01,-0.2,0.7,1.2
192305,1000,-0.01,-0.2,0.7,1.2
192457,1000,-0.011,-0.2,0.7,1.2
192610,1000,-0.01,-0.2,0.7,1.2
192762,1000,-0.009,-0.2,0.7,1.2
192913,1000,-0.007,-0.2,0.7,1.2
193066,1000,-0.006,-0.2,0.7,1.2
193218,1000,-0.005,-0.2,0.7,1.2
193370,1000,-0.005,-0.2,0.6,1.2
193521,1000,-0.007,-0.2,0.6,1.2
193673,1000,-0.01,-0.2,0.6,1.2
193825,1000,-0.012,-0.2,0.6,1.2
193977,1000,-0.013,-0.2,0.6,1.2
194129,1000,-0.014,-0.2,0.6,1.2
194281,1000,-0.014,-0.2,0.6,1.2
194433,1000,-0.013,-0.2,0.6,1.2
194585,1000,-0.012,-0.2,0.6,1.2
194738,1000,-0.011,-0.2,0.6,1.2
194890,1000,-0.011,-0.2,0.6,1.2
195041,1000,-0.008,-0.2,0.6,1.2
195193,1000,-0.006,-0.2,0.6,1.2
195345,1000,-0.005,-0.2,0.6,1.2
195497,1000,-0.006,-0.2,0.6,1.2
195649,1000,-0.007,-0.2,0.6,1.2
195801,1000,-0.009,-0.2,0.6,1.2
195953,1000,-0.011,-0.2,0.6,1.2
196106,1000,-0.013,-0.2,0.6,1.2
196258,1000,-0.015,-0.2,0.6,1.2
196410,1000,-0.015,-0.2,0.6,1.2
196562,1000,-0.013,-0.2,0.6,1.2
196714,1000,-0.012,-0.2,0.6,1.2
196865,1000,-0.011,-0.2,0.6,1.2
197017,1000,-0.012,-0.2,0.6,1.2
197221,1000,0.007,-0.2,0.6,1.3
197374,1000,0.007,-0.1,0.5,1.3
197526,1000,0.008,-0.1,0.5,1.3
197678,1000,0.009,-0.1,0.5,1.3
197830,1000,0.011,-0.1,0.5,1.3
197981,1000,0.011,-0.1,0.5,1.3
198133,1000,0.013,-0.1,0.5,1.3
198285,1000,0.014,-0.1,0.5,1.3
198437,1000,0.016,-0.1,0.5,1.3
198589,1000,0.02,-0.1,0.5,1.3
198741,1000,0.024,-0.1,0.5,1.3
198893,1000,0.028,-0.1,0.5,1.3
199046,1000,0.033,-0.1,0.5,1.3
199198,1000,0.038,-0.1,0.5,1.3
199349,1000,0.041,-0.1,0.5,1.3
199502,1000,0.045,-0.1,0.5,1.4
199653,1000,0.05,-0.1,0.5,1.4
199805,1000,0.054,-0.1,0.5,1.4
199958,1000,0.058,-0.1,0.5,1.4
200109,1000,0.061,-0.1,0.5,1.4
200262,1000,0.061,-0.1,0.5,1.4
200414,1000,0.06,-0.1,0.5,1.4
200566,1000,0.06,-0.1,0.5,1.4
200718,1000,0.059,-0.1,0.5,1.4
200870,1000,0.059,-0.1,0.5,1.4
201022,1000,0.058,-0.1,0.5,1.4
201174,1000,0.057,-0.1,0.5,1.4
201326,1000,0.056,-0.1,0.5,1.4
201478,1000,0.057,-0.1,0.5,1.4
201629,1000,0.058,-0.1,0.5,1.4
201781,1000,0.058,-0.1,0.5,1.4
201934,1000,0.056,-0.1,0.5,1.4
202085,1000,0.053,-0.1,0.5,1.4
202238,1000,0.051,-0.1,0.5,1.4
202390,1000,0.049,-0.1,0.5,1.4
202542,1000,0.045,-0.1,0.5,1.4
202694,1000,0.043,-0.1,0.5,1.4
202846,1000,0.04,-0.1,0.5,1.4
202998,1000,0.036,-0.1,0.5,1.4
203150,1000,0.034,-0.1,0.5,1.4
203302,1000,0.032,-0.1,0.5,1.4
203455,1000,0.03,-0.1,0.5,1.4
203607,1000,0.029,-0.1,0.5,1.4
203759,1000,0.03,-0.1,0.5,1.4
203911,1000,0.03,-0.1,0.5,1.4
204063,1000,0.031,-0.1,0.5,1.4
